REF,PTT,D_DATE,LQ,LAT,LON,ALT_LAT,ALT_LON,N_MESS,N_MESS_120,BEST_LEVEL,PASS_DUR,FREQ,V_MASK,ALT,EST_SPEED,KM_FROM_HOME,IQ,NOPS,DELETED,ACTUAL_PTT,ERROR_RADIUS,SEMI_MAJOR_AXIS,SEMI_MINOR_AXIS,ELLIPSE_ORIENTATION,HDOP,SATELLITE,DIAG_ID
ct151-F415-18,133778,6/18/2019,-2,38.64131,-129.30598,35.45187,-113.48253,2,0,-127,44,401677518.5,0,,0.55,635.75,0,3,,133778,8227,112045,604,88,957,MB,116432768
ct151-F415-18,133778,6/18/2019,-2,38.71363,-129.16379,38.71363,-129.16379,2,0,-127,49,401677573.9,20,,,,6,3,,133778,15731,24103,10267,121,2698,MC,116432769
ct151-F415-18,133778,6/18/2019,-2,38.68169,-129.70071,38.68169,-129.70071,2,0,-133,43,401677510.3,20,,,,8,3,,133778,57906,82902,40446,142,3883,MC,116439722
ct151-F415-18,133778,6/18/2019,-2,38.61273,-129.3581,38.61273,-129.3581,2,0,-128,44,401677618.4,0,,1.17,639.44,6,3,,133778,53099,112536,25053,33,3704,NP,116446722
ct151-F415-18,133778,6/19/2019,-2,38.42595,-129.25984,38.42595,-129.25984,2,0,-127,45,401677556.8,20,,,,8,3,,133778,49893,76897,32371,57,4697,NP,116486342
ct151-F415-18,133778,6/19/2019,-2,38.85884,-129.23814,38.85884,-129.23814,2,1,-118,48,401677612.5,20,,,,6,3,,133778,73001,928674,5738,87,3803,NK,116493372
ct151-F415-18,133778,6/19/2019,-2,38.85861,-129.24049,38.85861,-129.2405,2,0,-128,44,401677612.5,20,,,,6,2,,133778,36929,84067,16222,105,2236,NN,116503845
ct151-F415-18,133778,6/19/2019,-2,38.91983,-129.35851,38.91983,-129.3585,2,1,-119,50,401677506.6,0,,1.39,647.974,8,3,,133778,3280,7968,1349,47,2195,MA,116503846
ct151-F415-18,133778,6/19/2019,-2,38.97453,-129.33198,38.97453,-129.33199,2,0,-130,50,401677691,20,,1.39,647.974,0,3,,133778,6557,14388,2987,74,1288,SR,116503847
ct151-F415-18,133778,6/19/2019,-2,38.92508,-129.33932,38.92508,-129.33932,2,1,-118,50,401677492.6,0,,1.47,646.537,8,3,,133778,7489,33849,1657,64,2414,MC,116503848
ct151-F415-18,133778,6/19/2019,-2,38.82891,-129.42762,38.82891,-129.42763,2,0,-120,43,401677625,0,,2.23,651.074,5,3,,133778,7861,37251,1659,80,3309,MC,116507369
ct151-F415-18,133778,6/19/2019,-2,39.19453,-129.95537,39.19453,-129.95537,2,0,-128,42,401677494.9,20,,,,8,3,,133778,33284,184720,5997,55,6273,SR,116532236
ct151-F415-18,133778,6/19/2019,-2,38.89792,-130.25379,38.89792,-130.25378,2,0,-124,88,401677394.9,0,,1.89,722.391,8,3,,133778,23002,290863,1819,88,3658,NK,116707270
ct151-F415-18,133778,6/19/2019,-2,39.03848,-130.26506,39.03848,-130.26506,2,2,-114,42,401677480.2,0,,1.35,727.135,6,3,,133778,25829,214339,3112,105,4542,MA,116707271
ct151-F415-18,133778,6/19/2019,-1,39.06585,-130.16331,39.06585,-130.16331,3,0,-130,91,401677510.7,20,,,,6,2,,133778,6301,50202,790,121,2088,MB,116707272
ct151-F415-18,133778,6/19/2019,-1,38.97645,-130.27964,38.97645,-130.27963,3,0,-126,92,401677486.5,0,,0.94,726.645,6,3,,133778,11393,42328,3066,119,2586,MA,116707273
ct151-F415-18,133778,6/20/2019,-2,39.45921,-130.46805,39.45921,-130.46805,2,0,-137,48,401677430.7,20,,,,8,3,,133778,33890,129279,8883,72,5545,NN,116707274
ct151-F415-18,133778,6/20/2019,-2,39.24986,-130.68447,39.24986,-130.68446,2,0,-124,42,401677589.5,20,,,,6,3,,133778,12907,93282,1785,104,2601,SR,116707275
ct151-F415-18,133778,6/20/2019,-2,39.14986,-130.58893,39.14986,-130.58893,2,0,-137,46,401677532.3,20,,,,8,3,,133778,79306,157321,39978,99,4113,NN,116707276
ct151-F415-18,133778,6/20/2019,-1,39.19488,-130.26386,39.19488,-130.26385,3,2,-113,91,401677540.1,0,,0.6,731.627,8,2,,133778,31733,594589,1693,85,2191,MA,116707277
ct151-F415-18,133778,6/20/2019,-2,39.12331,-130.08038,39.12331,-130.08038,2,0,-121,50,401677550.6,20,,,,7,3,,133778,13870,27946,6883,77,2851,MC,116707278
ct151-F415-18,133778,6/20/2019,-1,39.31489,-130.29449,39.31489,-130.2945,3,0,-127,89,401677517.3,0,,1.09,737.935,8,3,,133778,54385,615953,4801,83,5263,SR,116707279
ct151-F415-18,133778,6/20/2019,-2,39.40239,-130.34648,39.40239,-130.34648,2,0,-129,96,401677472.2,0,,1.96,745.084,8,3,,133778,52196,0,2291,84,5675,SR,116707280
ct151-F415-18,133778,6/20/2019,-1,39.37154,-130.61951,39.37154,-130.6195,3,0,-129,96,401677499.6,20,,1.96,745.084,0,3,,133778,6049,52354,698,86,2063,NK,116707281
ct151-F415-18,133778,6/20/2019,0,39.39146,-130.49063,39.39146,-130.49063,5,0,-121,228,401677515.6,0,,2.29,756.568,48,3,,133778,5019,41484,607,98,562,NK,116707282
ct151-F415-18,133778,6/20/2019,-1,39.37,-130.1436,39.37,-130.1436,3,0,-125,93,401677601.3,0,,2.01,727.355,6,3,,133778,26102,104511,6518,125,4041,MC,116707283
ct151-F415-18,133778,6/20/2019,-1,39.37967,-130.34814,39.37967,-130.34814,3,0,-126,94,401677595.7,20,,,,8,3,,133778,20261,56798,7227,0,3727,NP,116707284
ct151-F415-18,133778,6/21/2019,-2,39.43291,-130.56141,39.43291,-130.56142,2,0,-121,48,401677664.1,20,,,,6,3,,133778,11680,38273,3564,160,2575,NP,116727329
ct151-F415-18,133778,6/21/2019,-2,39.22874,-130.59632,39.22874,-130.59631,2,0,-129,51,401677568.7,20,,,,8,3,,133778,18254,33995,9801,96,3031,NK,116734673
ct151-F415-18,133778,6/21/2019,-2,39.26531,-130.62732,39.26531,-130.62732,2,0,-128,88,401677662.9,20,,,,8,3,,133778,5171,26976,991,116,3276,NP,116734674
ct151-F415-18,133778,6/21/2019,-2,39.72618,-131.0354,39.72618,-131.0354,2,0,-135,46,401677518.1,20,,,,8,3,,133778,19942,67455,5895,84,3775,SR,116745738
ct151-F415-18,133778,6/21/2019,-2,39.69279,-131.01241,39.69279,-131.0124,2,0,-132,42,401677521.6,20,,,,8,3,,133778,72554,149059,35315,85,4508,MC,116753173
ct151-F415-18,133778,6/21/2019,-2,39.51092,-130.83427,39.51092,-130.83427,2,0,-132,42,401677547.6,0,,1.4,788.705,6,2,,133778,61744,327188,11651,71,4005,MB,116753174
ct151-F415-18,133778,6/21/2019,-2,39.58677,-131.36853,39.58677,-131.36853,2,0,-128,42,401677451.9,20,,1.4,788.705,8,3,,133778,27449,96790,7784,101,4175,NN,116753175
ct151-F415-18,133778,6/21/2019,-2,39.75864,-131.91544,39.75864,-131.91544,2,0,-130,49,401677667.1,20,,,,6,3,,133778,27365,126743,5908,78,6086,NP,116771323
ct151-F415-18,133778,6/21/2019,-2,41.5341,-131.25754,46.4309,-146.48952,2,0,-133,50,401677515.9,20,,,,0,3,,133778,57663,795547,4179,172,12825,NP,116778518
ct151-F415-18,133778,6/21/2019,-9,40.24814,-133.80195,43.07621,-148.2514,3,2,-116,93,401677432,20,,,,38,1,,133778,8917,102858,773,101,1983,NK,116785819
ct151-F415-18,133778,6/21/2019,-1,39.8299,-130.81024,34.6887,-105.72406,3,0,-121,89,401677515.9,20,,,,50,2,,133778,16068,170841,1511,73,1071,MA,116793084
ct151-F415-18,133778,6/21/2019,-1,39.07067,-130.76877,35.82364,-112.89117,3,0,-123,95,401677515.9,20,,,,50,3,,133778,11901,119200,1188,148,3926,MC,116800265
ct151-F415-18,133778,6/21/2019,-1,39.93058,-131.06403,39.93058,-131.06403,3,0,-131,95,401677543.4,0,,2,822.092,6,3,,133778,21820,66531,7156,100,1661,MB,116800266
ct151-F415-18,133778,6/21/2019,-1,39.91989,-131.01504,39.91989,-131.01505,3,0,-130,95,401677569.2,0,,1.66,817.754,6,2,,133778,29463,115056,7544,121,1956,MA,116800267
ct151-F415-18,133778,6/22/2019,-1,39.82437,-130.96932,39.82437,-130.96931,3,0,-129,95,401677618.2,0,,1.16,810.539,8,3,,133778,22560,91943,5535,139,2907,NK,116854441
ct151-F415-18,133778,6/22/2019,-2,39.73474,-130.90684,39.73474,-130.90685,2,0,-131,50,401677626.1,20,,,,6,3,,133778,5049,8979,2838,91,2139,NP,116854442
ct151-F415-18,133778,6/22/2019,-2,39.50934,-131.74495,39.50934,-131.74495,2,0,-132,50,401677480.9,20,,,,6,3,,133778,34955,74223,16461,86,3667,SR,116854443
ct151-F415-18,133778,6/22/2019,-1,39.79969,-130.86933,39.79969,-130.86932,3,0,-126,92,401677635.4,0,,1.27,801.561,6,3,,133778,26177,56172,12198,125,2673,MA,116854444
ct151-F415-18,133778,6/22/2019,-1,39.55336,-130.902,39.55336,-130.902,3,0,-129,92,401677548.4,20,,,,8,3,,133778,24938,92142,6749,99,3190,NN,116887643
ct151-F415-18,133778,6/22/2019,-1,39.79438,-131.47738,39.79438,-131.47739,3,3,-116,88,401677595.1,20,,,,6,3,,133778,15800,147815,1688,75,2047,MA,116887644
ct151-F415-18,133778,6/22/2019,-2,39.73422,-131.55162,39.73422,-131.55162,2,0,-133,43,401677567.5,20,,,,6,3,,133778,17025,36628,7913,83,2224,NK,116887645
ct151-F415-18,133778,6/22/2019,-2,39.65474,-131.59347,39.65474,-131.59348,2,1,-119,46,401677562.8,20,,,,6,3,,133778,19444,37177,10168,90,2631,MC,116887646
ct151-F415-18,133778,6/22/2019,-2,39.45389,-131.43548,39.45389,-131.43549,2,0,-131,49,401677750,20,,,,6,3,,133778,31613,62599,15964,15,5046,SR,116887647
ct151-F415-18,133778,6/22/2019,-2,40.20496,-131.14549,32.53534,-96.45277,2,0,-124,42,401677515.9,20,,,,0,3,,133778,20904,419795,1040,66,3336,NP,116887648
ct151-F415-18,133778,6/22/2019,-2,39.86896,-131.26309,33.02238,-96.24658,2,0,-122,43,401677525.4,0,,1.55,835.902,8,3,,133778,19667,89165,4337,91,4884,MA,116900457
ct151-F415-18,133778,6/22/2019,-1,40.19752,-131.67165,40.19752,-131.67165,3,3,-115,90,401677564.4,20,,,,6,3,,133778,2967,19188,458,82,1096,MA,116910037
ct151-F415-18,133778,6/23/2019,-1,40.46661,-131.90177,40.46661,-131.90176,4,0,-128,97,401677490.7,20,,,,8,3,,133778,25775,303389,2189,63,5963,NK,116968362
ct151-F415-18,133778,6/23/2019,-1,39.83458,-132.59209,41.94127,-145.31769,3,0,-130,95,401677515.9,20,,,,50,2,,133778,11004,138282,875,63,4200,SR,116974795
ct151-F415-18,133778,6/23/2019,-1,39.84041,-132.74166,39.84041,-132.74165,3,0,-126,90,401677414.3,20,,,,8,3,,133778,18381,70452,4795,50,3809,MA,116974796
ct151-F415-18,133778,6/23/2019,-2,40.12817,-132.54934,40.12817,-132.54935,2,0,-126,45,401677686.2,0,,2.23,949.13,4,3,,133778,18547,146240,2352,70,3286,MA,116978042
ct151-F415-18,133778,6/23/2019,-2,40.23158,-132.20188,34.76783,-159.63152,2,0,-127,42,401677515.9,20,,,,0,2,,133778,1516,23842,96,68,1770,MC,116978043
ct151-F415-18,133778,6/23/2019,-2,40.46809,-132.10603,40.46809,-132.10603,2,0,-124,42,401677512.1,0,,1.99,925.876,8,3,,133778,9263,66550,1289,96,3948,SR,116997592
ct151-F415-18,133778,6/23/2019,-1,40.57798,-132.19072,40.57798,-132.19072,4,0,-125,85,401677551.5,20,,,,7,3,,133778,17497,117192,2612,83,3659,NK,117004143
ct151-F415-18,133778,6/23/2019,-2,40.28805,-132.2577,40.28805,-132.2577,2,0,-126,46,401677481.6,0,,1.81,931.163,8,3,,133778,41905,130265,13480,89,4491,MA,117014201
ct151-F415-18,133778,6/23/2019,-2,40.4915,-132.39649,40.4915,-132.39648,2,0,-133,42,401677500.6,20,,,,8,3,,133778,22014,75049,6457,111,4439,MB,117021068
ct151-F415-18,133778,6/23/2019,-1,40.30075,-132.13973,40.30075,-132.13972,3,1,-115,94,401677492.9,0,,1.57,922.174,6,3,,133778,8659,64541,1161,100,3913,MA,117021069
ct151-F415-18,133778,6/24/2019,-1,40.57044,-132.20669,40.57044,-132.2067,3,0,-124,98,401677564.8,0,,2.06,937.889,7,2,,133778,3078,15013,631,116,1752,NP,117050922
ct151-F415-18,133778,6/24/2019,-2,40.84521,-132.4686,40.84521,-132.4686,2,0,-125,42,401677496.3,20,,,,8,3,,133778,11123,49059,2521,62,4267,NN,117280370
ct151-F415-18,133778,6/24/2019,-1,40.8789,-132.31732,40.8789,-132.31732,3,0,-123,94,401677509.4,20,,,,8,3,,133778,9249,67997,1257,71,3837,MA,117280371
ct151-F415-18,133778,6/24/2019,-2,40.69662,-132.76487,49.11568,-177.91891,2,0,-136,51,401677515.9,20,,,,0,2,,133778,8009,140741,455,97,2362,SR,117280372
ct151-F415-18,133778,6/24/2019,-1,40.58272,-132.77125,40.58272,-132.77126,3,0,-126,86,401677562,0,,2.14,983.109,6,3,,133778,18386,101904,3317,95,2724,MB,117280373
ct151-F415-18,133778,6/24/2019,-1,40.94142,-132.53623,40.94142,-132.53622,3,0,-124,86,401677508.7,0,,1.68,979.005,8,3,,133778,28076,236442,3333,81,4554,SR,117280374
ct151-F415-18,133778,6/24/2019,-1,40.80069,-132.60994,40.80069,-132.60994,3,1,-118,93,401677559.9,20,,,,6,3,,133778,3559,37954,333,90,1245,SR,117280375
ct151-F415-18,133778,6/24/2019,-2,40.69793,-132.64213,40.69793,-132.64214,2,0,-130,49,401677495.1,20,,,,6,3,,133778,16447,35841,7547,93,2179,NK,117280376
ct151-F415-18,133778,6/24/2019,-1,40.80969,-133.03509,40.80969,-133.0351,3,0,-130,90,401677563.9,20,,,,6,3,,133778,22797,50037,10386,40,2577,SR,117280377
ct151-F415-18,133778,6/24/2019,-2,40.99659,-132.83759,40.99659,-132.83759,2,0,-129,41,401677571.2,0,,2.16,1004.773,8,3,,133778,21340,25697,17721,121,2730,MC,117280378
ct151-F415-18,133778,6/24/2019,-1,41.06765,-133.05316,41.06765,-133.05316,3,0,-133,92,401677559,20,,,,8,3,,133778,22176,63404,7755,152,3104,NK,117280380
ct151-F415-18,133778,6/24/2019,-2,40.91334,-132.98971,40.91334,-132.98972,2,0,-126,50,401677512.7,20,,,,6,3,,133778,12349,25627,5950,145,2250,NN,117280379
ct151-F415-18,133778,6/24/2019,-1,41.1593,-132.97051,41.1593,-132.9705,3,0,-120,88,401677535.1,20,,,,6,2,,133778,42584,99653,18197,90,3587,MC,117280381
ct151-F415-18,133778,6/24/2019,-1,41.21155,-132.81303,41.21155,-132.81303,3,0,-122,90,401677533.9,0,,1.96,1012.11,8,3,,133778,34693,131454,9156,123,3223,MA,117280382
ct151-F415-18,133778,6/25/2019,0,41.21706,-132.55392,41.21706,-132.55392,4,0,-121,183,401677541.1,0,,2.02,992.489,58,3,,133778,2543,21995,294,64,2507,NP,117280383
ct151-F415-18,133778,6/25/2019,0,41.03157,-132.84256,41.03157,-132.84256,4,0,-131,138,401677514.7,0,,1.88,1006.628,58,3,,133778,6984,26091,1869,131,3360,NP,117280384
ct151-F415-18,133778,6/25/2019,-2,40.57396,-133.37713,40.57396,-133.37714,2,0,-132,89,401677480.1,20,,,,8,3,,133778,22350,60750,8222,124,8076,NP,117280385
ct151-F415-18,133778,6/25/2019,-1,41.34777,-133.22441,49.34804,-172.54572,3,0,-126,88,401677515.9,0,,1.22,1049.714,40,3,,133778,10254,97634,1076,132,1332,NP,117280386
ct151-F415-18,133778,6/25/2019,-2,41.33631,-133.121,41.33631,-133.121,2,0,-132,51,401677545.6,20,,,,6,3,,133778,14879,20350,10878,134,2173,NN,117280387
ct151-F415-18,133778,6/25/2019,-1,41.00482,-133.30198,41.00482,-133.30199,3,0,-125,95,401677481.9,20,,,,8,3,,133778,19594,75816,5063,112,3365,NN,117280388
ct151-F415-18,133778,6/25/2019,-9,41.51263,-133.24673,41.51263,-133.24673,3,0,-126,95,401677535.7,20,,,,35,2,,133778,22110,101099,4835,106,3797,MB,117280389
ct151-F415-18,133778,6/25/2019,-1,42.21026,-133.44539,47.98862,-155.83133,3,0,-125,94,401677515.9,20,,,,40,3,,133778,57960,593406,5661,164,4477,MA,117280390
ct151-F415-18,133778,6/25/2019,-1,41.08531,-134.0129,46.77623,-164.66817,3,0,-121,89,401677515.9,20,,,,50,3,,133778,2843,43722,184,76,2581,MC,117280391
ct151-F415-18,133778,6/25/2019,-1,41.27326,-134.01359,41.27326,-134.0136,3,0,-127,92,401677379.2,20,,,,8,3,,133778,28041,141261,5566,56,4621,NP,117280392
ct151-F415-18,133778,6/26/2019,-2,41.43344,-133.82288,41.43344,-133.82288,2,0,-128,42,401677583.8,0,,1.93,1099.515,5,3,,133778,36120,118706,10990,74,4807,SR,117303988
ct151-F415-18,133778,6/26/2019,-2,41.61626,-133.09694,41.61626,-133.09694,2,0,-124,42,401677495.8,20,,,,8,3,,133778,14544,18895,11194,156,3330,MC,117314859
ct151-F415-18,133778,6/26/2019,-1,42.08373,-133.09158,42.08373,-133.09158,3,0,-122,84,401677497.3,20,,,,8,3,,133778,30204,53492,17054,71,4039,MC,117507996
ct151-F415-18,133778,6/26/2019,-2,41.82216,-133.24638,41.82216,-133.24638,2,0,-125,42,401677394.5,20,,,,8,2,,133778,31046,87315,11038,93,3777,MA,117507997
ct151-F415-18,133778,6/26/2019,-1,41.78413,-133.48532,41.78413,-133.48532,3,0,-125,94,401677368.7,0,,2.08,1089.306,8,3,,133778,20148,63648,6377,48,2480,MC,117507998
ct151-F415-18,133778,6/26/2019,-2,41.95131,-134.00026,41.95131,-134.00026,2,0,-127,48,401677497.1,0,,1.61,1135.865,7,3,,133778,42261,213642,8359,105,6033,SR,117507999
ct151-F415-18,133778,6/26/2019,-2,42.14637,-134.62654,42.14637,-134.62654,2,0,-129,50,401677608.3,20,,,,6,3,,133778,33337,72632,15300,88,5741,NN,117508000
ct151-F415-18,133778,6/26/2019,-1,41.48347,-133.72999,41.48347,-133.73,3,3,-119,93,401677456.5,20,,,,6,3,,133778,20839,200920,2161,87,2939,MC,117508001
ct151-F415-18,133778,6/26/2019,-1,42.76713,-134.16297,45.95591,-145.30783,3,0,-122,97,401677515.9,20,,,,40,3,,133778,75905,677965,8498,155,5284,MA,117508002
ct151-F415-18,133778,6/26/2019,-2,41.80181,-133.80198,41.80181,-133.80199,2,0,-133,90,401677562.7,0,,1.19,1114.04,5,3,,133778,22794,203097,2558,94,3636,NN,117508003
ct151-F415-18,133778,6/26/2019,-2,41.69082,-133.6632,41.69082,-133.6632,2,0,-126,43,401677530.7,20,,,,6,3,,133778,71937,147122,35174,89,2412,MC,117508004
ct151-F415-18,133778,6/26/2019,-2,41.79201,-133.77347,41.79201,-133.77347,2,0,-134,44,401677569.6,0,,0.46,1111.434,6,3,,133778,44940,129213,15630,71,2656,MB,117508005
ct151-F415-18,133778,6/27/2019,-1,42.29783,-134.42955,42.29783,-134.42955,3,0,-129,91,401677479.3,20,,,,8,3,,133778,20958,77296,5682,79,5577,NP,118559672
ct151-F415-18,133778,6/27/2019,-1,41.62229,-133.31184,41.62229,-133.31184,3,0,-128,95,401677531.9,20,,,,7,2,,133778,36696,130753,10298,68,5955,NN,118559673
ct151-F415-18,133778,6/27/2019,-1,41.7705,-133.75927,41.7705,-133.75928,3,1,-117,90,401677559.5,0,,0.13,1109.381,6,3,,133778,12954,147970,1134,84,1770,MC,118559674
ct151-F415-18,133778,6/27/2019,-2,41.87258,-133.77162,41.87258,-133.77162,2,0,-133,48,401677508.9,20,,,,8,3,,133778,42358,68910,26037,77,3247,MB,118559675
ct151-F415-18,133778,6/27/2019,-1,41.68783,-134.15962,41.68783,-134.15962,3,1,-116,89,401677527.1,20,,,,6,2,,133778,17623,47240,6574,155,1420,MA,118559676
ct151-F415-18,133778,6/27/2019,-1,41.52178,-134.04993,41.52178,-134.04993,3,0,-126,97,401677539.8,20,,,,7,3,,133778,13033,28799,5898,71,1942,MC,118559677
ct151-F415-18,133778,6/27/2019,-1,41.74964,-133.81002,41.74964,-133.81001,3,0,-124,91,401677644.4,0,,1.53,1112.287,7,3,,133778,21982,126062,3833,111,2926,SR,118559678
ct151-F415-18,133778,6/27/2019,-1,41.8487,-134.36015,41.8487,-134.36015,3,0,-128,89,401677485.3,20,,,,8,3,,133778,10491,53088,2073,136,2133,NP,118559679
ct151-F415-18,133778,6/27/2019,-1,41.90386,-134.12484,41.90386,-134.12485,3,0,-120,91,401677538.2,20,,,,6,3,,133778,4125,15887,1071,55,1144,NN,118559680
ct151-F415-18,133778,6/27/2019,-1,41.89595,-134.36311,41.89595,-134.36311,3,2,-114,91,401677483.6,20,,,,8,3,,133778,9754,140755,675,106,1734,MA,118559681
ct151-F415-18,133778,6/27/2019,-1,41.42139,-135.53874,42.69759,-143.35703,3,0,-127,99,401677479.5,20,,,,60,2,,133778,1746,16042,190,133,4471,MC,118559682
ct151-F415-18,133778,6/27/2019,-1,42.12826,-134.57607,51.57555,174.68233,3,0,-125,88,401677515.9,0,,1.6,1187.359,40,3,,133778,12361,125533,1217,126,1389,MA,118559683
ct151-F415-18,133778,6/27/2019,-2,42.13937,-134.53383,42.13937,-134.53383,2,0,-127,46,401677450.1,0,,0.34,1184.679,8,3,,133778,25265,71604,8914,78,4008,NP,118559684
ct151-F415-18,133778,6/28/2019,-1,41.96905,-134.38011,41.96905,-134.38011,3,0,-121,88,401677573.6,20,,,,5,3,,133778,966,7370,126,64,1350,NP,118559685
ct151-F415-18,133778,6/28/2019,-1,42.1139,-134.57048,42.1139,-134.57048,3,1,-119,97,401677574.5,0,,1.22,1186.289,8,3,,133778,9644,107369,866,96,2136,SR,118559686
ct151-F415-18,133778,6/28/2019,-2,41.99031,-134.35107,41.99031,-134.35107,2,1,-119,95,401677551.4,20,,,,8,3,,133778,15929,110372,2298,58,2881,MA,118559687
ct151-F415-18,133778,6/28/2019,-2,42.1732,-134.06087,42.1732,-134.06087,2,0,-133,95,401677446,20,,,,0,3,,133778,5748,16922,1952,64,1211,NK,118559688
ct151-F415-18,133778,6/28/2019,-2,42.2812,-134.33132,42.2812,-134.33131,2,1,-118,50,401677519.8,20,,,,5,3,,133778,10135,45683,2248,72,2507,MC,118559689
ct151-F415-18,133778,6/28/2019,-1,42.35409,-134.22049,42.35409,-134.22049,3,0,-124,94,401677463.5,20,,,,8,3,,133778,4899,11184,2145,103,2889,MA,118559690
ct151-F415-18,133778,6/28/2019,-1,42.26327,-134.26258,42.26327,-134.26257,3,0,-124,90,401677447.5,0,,1.76,1170.135,8,3,,133778,9498,37589,2399,107,3200,MC,118559691
ct151-F415-18,133778,6/28/2019,-2,42.50204,-134.59897,42.50204,-134.59897,2,0,-129,50,401677507.1,0,,1.68,1206.55,8,3,,133778,32553,70023,15133,54,6319,SR,118559692
ct151-F415-18,133778,6/28/2019,-1,42.76353,-134.34436,42.76353,-134.34436,3,0,-127,93,401677522.5,20,,,,8,3,,133778,48021,107291,21493,99,5023,NK,118559693
ct151-F415-18,133778,6/28/2019,-1,42.82587,-134.64443,42.82587,-134.64442,3,0,-134,95,401677725.9,20,,,,6,2,,133778,22629,56076,9131,54,3019,NP,118559694
ct151-F415-18,133778,6/28/2019,-2,42.38902,-134.80886,42.38902,-134.80885,2,0,-127,90,401677568.9,0,,2.23,1216.794,6,3,,133778,11255,64464,1965,86,2288,NN,118559695
ct151-F415-18,133778,6/28/2019,-2,42.41448,-134.66345,42.41448,-134.66345,2,0,-127,90,401677556.6,20,,2.23,1216.794,0,3,,133778,17170,91737,3213,90,1901,MC,118559696
ct151-F415-18,133778,6/28/2019,-1,42.1361,-134.68709,42.1361,-134.68709,3,3,-111,95,401677480.2,20,,,,8,3,,133778,40280,0,1354,100,3298,MC,118559697
ct151-F415-18,133778,6/28/2019,-1,42.19994,-135.02749,42.19994,-135.0275,3,0,-128,95,401677484.6,20,,,,0,2,,133778,4394,16296,1184,104,426,NN,118559698
ct151-F415-18,133778,6/28/2019,-2,42.432,-135.24134,42.432,-135.24133,2,0,-133,48,401677509.4,20,,1.96,1236.747,0,3,,133778,20405,38338,10860,30,2803,NN,118559699
ct151-F415-18,133778,6/28/2019,-1,42.26458,-135.14926,42.26458,-135.14926,3,0,-121,95,401677495.7,0,,1.96,1236.747,8,3,,133778,15444,37173,6416,9,2355,MC,118559700
ct151-F415-18,133778,6/29/2019,-1,42.43051,-135.28024,42.43051,-135.28024,3,0,-125,86,401677471.1,0,,1.32,1254.014,8,3,,133778,41141,205552,8234,51,4825,NP,118559701
ct151-F415-18,133778,6/29/2019,-1,42.51164,-135.19829,42.51164,-135.19829,3,0,-122,91,401677640.2,20,,,,4,3,,133778,8131,39585,1670,115,2186,SR,118559703
ct151-F415-18,133778,6/29/2019,-2,42.45509,-135.08688,42.45509,-135.08688,2,0,-130,91,401677470.2,20,,,,0,3,,133778,3062,6280,1493,97,871,NK,118559702
ct151-F415-18,133778,6/29/2019,-1,42.21075,-135.16841,42.21075,-135.16841,3,0,-132,99,401677517,20,,,,6,3,,133778,13305,49813,3553,103,1515,NP,118559704
ct151-F415-18,133778,6/29/2019,-1,43.07741,-135.54499,45.70658,-145.77174,3,0,-130,91,401677515.9,20,,0.76,1242.683,40,3,,133778,59746,598756,5961,145,4046,SR,118559705
ct151-F415-18,133778,6/29/2019,-1,42.3361,-135.18589,42.3361,-135.18588,3,0,-121,91,401677508.4,0,,0.76,1242.683,6,3,,133778,3256,27768,381,69,1325,NK,118559706
ct151-F415-18,133778,6/29/2019,-1,42.26908,-134.77847,48.74554,-100.11214,3,0,-120,95,401677515.9,20,,,,40,3,,133778,18326,256281,1310,97,1933,MC,118559708
ct151-F415-18,133778,6/29/2019,-2,42.26913,-134.78216,42.26913,-134.78217,2,0,-127,45,401677497.1,20,,,,6,3,,133778,14930,151904,1467,97,1948,NN,118559707
ct151-F415-18,133778,6/29/2019,-2,41.41571,-139.8791,43.81511,-127.28826,2,1,-119,42,401677515.9,20,,,,0,2,,133778,28198,909048,874,84,2485,MA,118559709
ct151-F415-18,133778,6/29/2019,-1,42.40552,-135.21314,35.26475,-100.67149,3,0,-123,89,401677515.9,0,,0.7,1247.845,60,2,,133778,2817,29773,266,89,847,NP,118559710
